Strike, Model Price, Market Price, Model vol, Market Vol
0.005546293,0.09812302432945501,0.09924688876826845,0.006927063014511564,0.007807082968689395
0.005862786,0.095364254799253,0.09656659669566843,0.006863593341309765,0.007762392744591035
0.006179378,0.09261036115966512,0.09389790480463882,0.0067979776023835,0.007717478824865081
0.00649607,0.08986182726721861,0.09124162886234623,0.006730374392836966,0.00767237258230142
0.006812862,0.08712155072012813,0.08859864528028195,0.00666267849608855,0.007627106110392611
0.007129754,0.084392788933456,0.08596988533791668,0.00659667440077533,0.007581712264607583
0.007446745,0.08167750587848338,0.08335634554915121,0.006532898946780827,0.007536224676678704
0.007763836,0.07897819517562066,0.08075906603900206,0.006472075526993746,0.007490677794288041
0.008081027,0.07629677872186796,0.07817915687668653,0.006414364012807315,0.0074451069096414845
0.008398317,0.0736357024052931,0.07561779975611299,0.0063601134611837255,0.007399548176930701
0.008715708,0.07099573826689627,0.0730762187696904,0.006308608205084327,0.0073540386520194
0.009033198,0.06837710875668304,0.07055573613511251,0.0062588761525756015,0.007308616306730399
0.009350788,0.06578323954137597,0.06805771922217024,0.00621168524472574,0.00726332006694444
0.009668479,0.06321664550721398,0.06558360467126213,0.006167165978246042,0.007218189826887239
0.009986269,0.060679567990412575,0.06313492047899133,0.0061252286054135794,0.007173266474528707
0.010304159,0.058176290794700554,0.060713240744935726,0.006086652813176246,0.007128591912219811
0.01062215,0.05570850537669402,0.05832020718722569,0.006050944584540732,0.007084209078916876
0.01094024,0.05327800330970042,0.0559575480302394,0.0060176810221390375,0.007040161959706301
0.011258431,0.05088471881843628,0.05362702506791195,0.0059857683209532655,0.006996495604853957
0.011576722,0.04853020704159307,0.05133047911840633,0.005954854256883901,0.00695325613774245
0.011895112,0.04622102293543448,0.04906980298616071,0.005926415789684172,0.006910490764395826
0.012213604,0.043953988630563885,0.04684691640859585,0.0058983554632331455,0.006868250289589057
0.012532195,0.04173198204514003,0.04466384946818309,0.005870867319517676,0.006826596792172606
0.012850887,0.039559266974330085,0.04252264041525132,0.005844582251146813,0.006785596284699985
0.013169679,0.03743988256439165,0.04042536912623907,0.0058199890430009,0.0067453162052555134
0.013488571,0.03537506656426877,0.03837411789584013,0.0057966846125890766,0.00670582539364255
0.013807563,0.03337054244975713,0.03637096286718852,0.005775681630930204,0.006667194056459589
0.014126657,0.031429636110847564,0.03441794589957062,0.005757241279440555,0.006629493719476721
0.01444585,0.02955080248145928,0.032517095967863445,0.005740244731701672,0.006592797170487414
0.014765144,0.027737711991029593,0.030670351906649445,0.005725202104479827,0.006557178387873232
0.015084538,0.025989488424617253,0.02887958618302956,0.0057113739441145865,0.006522712450119124
0.015404033,0.024303555602177028,0.02714655507810902,0.005697650653796613,0.006489475448503649
0.015723629,0.022683547348655214,0.025472891536345285,0.005684735922996923,0.0064575443648652526
0.016043325,0.021132443975356605,0.02386008081362614,0.005673194709448073,0.006426996946193663
0.016363122,0.019649213152247148,0.02230942297934889,0.005662553783163084,0.006397911553822058
0.016683019,0.01823379942080689,0.020822029249928462,0.005652683622829257,0.006370367017381602
0.017003017,0.016887343452246364,0.019398782722497104,0.005643863179664032,0.006344442444307348
0.017323116,0.015613749990787964,0.01804033272431364,0.005637235823692468,0.006320217034106489
0.017643316,0.014413018043578472,0.016747073690950257,0.005632970774663305,0.006297769873577217
0.017963616,0.01328241640839093,0.015519135379612622,0.005630556811251814,0.006277179711390704
0.018284017,0.012220261194988289,0.014356362455324954,0.005629857937968653,0.006258524726323289
0.018604519,0.011226673476108305,0.013258285558539045,0.005631362368926152,0.00624187186434955
0.018925122,0.010298804722544453,0.012224017316509196,0.005634769240502398,0.006227245143599886
0.019245826,0.009432766918524248,0.01125237321643139,0.005639493941167117,0.006214656381057952
0.019566631,0.008628112393910061,0.010341921716995219,0.005646086732941773,0.006204115487179012
0.019887536,0.007885357214570482,0.009491004692230057,0.0056555635270067175,0.006195630419853857
0.020208543,0.007197872563983365,0.008697748576328837,0.005666610946167292,0.006189207133610388
0.020529651,0.006563345926763469,0.007960103876581715,0.00567934712513839,0.006184849552626951
0.02085086,0.0059753679320872196,0.007275860948447863,0.0056923555075450724,0.006182559540570768
0.02117217,0.00543520433875779,0.006642680373404084,0.005707083758891951,0.006182336894248138
0.021493581,0.004940877003510709,0.00605812141929022,0.005723891849144486,0.006184179335667184
0.021815093,0.0044887287282733895,0.005519670595609514,0.005742460581707381,0.006188082521562553
0.022136706,0.0040769424935730115,0.005024769609843902,0.0057632539293442355,0.006194040056095024
0.022458421,0.0037015183027160016,0.004570840769781341,0.005785725145864948,0.006202043527362882
0.022780237,0.0033634831460303233,0.00415531650569402,0.0058118057742824825,0.00621208253597602
0.023102154,0.00305866287149039,0.0037756576956003668,0.005840931173038085,0.006224144747441827
0.023424172,0.0027838680655472956,0.003429375860229691,0.0058728945758329204,0.006238215947725962
0.023746292,0.0025353897234635736,0.0031140500325404497,0.0059070170741154695,0.006254280101988026
0.024068514,0.0023103709107169072,0.0028273441997942825,0.005942914124796029,0.00627231943077921
0.024390836,0.0021065800340110434,0.00256702009242495,0.005980444857728703,0.006292314489414828
0.02471326,0.0019225092543314116,0.002330941311406761,0.006019879995587905,0.006314244248934309
0.025035786,0.0017572234885738205,0.002117076283124389,0.006061915223263592,0.0063380789319358
0.025358413,0.0016070479860789627,0.0019234770651633142,0.006104964452649577,0.006363758580403086
0.025681142,0.001472270501020004,0.0017483174880418392,0.006150508893194669,0.00639121537367621
0.026003972,0.0013517490547626351,0.001589905765474396,0.006198925701000327,0.00642038113550624
0.026326904,0.0012444400660810897,0.0014466787476732264,0.00625065190023,0.006451187532486614
0.026649937,0.001147419632320371,0.0013171998244553194,0.0063040165493733645,0.006483566242322925
0.026973072,0.0010602309383794244,0.001200151255180409,0.0063596495220472815,0.0065174491332148626
0.027296309,0.0009820636087377022,0.0010943295575279646,0.006417784830329556,0.006552768413076581
0.027619648,0.0009112359366935468,0.000998638242164659,0.006477438025990071,0.00658945677716963
0.027943088,0.0008468599361497307,0.0009120811747012038,0.006538362540509857,0.006627447527161759
0.02826663,0.0007876665004539112,0.000833754430557331,0.006599588485306002,0.006666674701297879
0.028590274,0.0007341189221620229,0.0007628404118067333,0.006662539977716484,0.006707073169647118
0.02891402,0.0006851901923260995,0.0006986005788152958,0.006726437389186099,0.006748578729349861
0.029237868,0.0006397639435023832,0.000640368831176222,0.006790064783604914,0.006791128183990289
0.029561818,0.000598008734987393,0.0005875451978543669,0.006854239863035242,0.006834659411856774
0.029885869,0.0005605887806666114,0.0005395900905147796,0.0069209004513134135,0.006879111426264989
0.030210023,0.0005265621392138661,0.0004960178679321221,0.006989023622643706,0.006924424421594002
0.030534279,0.0004956360090810627,0.0004563929569572903,0.007058676885613201,0.006970539812972533
0.030858637,0.000467317848207048,0.0004203241681643203,0.007129407239459134,0.007017400268027966
0.031183096,0.00044139185798651855,0.00038746066704795345,0.007201265224188306,0.007064949725935776
0.031507658,0.00041704892865142827,0.0003574888017558922,0.0072727420112568995,0.007113137593051941
0.031832322,0.00039493801821383865,0.0003301329886111155,0.0073458716280260065,0.007161931072643211
0.032157089,0.00037461448419205337,0.0003051459005017623,0.007419995481188819,0.007211302217638482
0.032481957,0.00035604341966435346,0.0002823048222357376,0.007495470665564879,0.007261223703247366
0.032806928,0.00033881823116828683,0.00026140843200382125,0.00757153053333676,0.00731166882061038
0.033132001,0.00032242283290402445,0.00024227549405538568,0.007646861444691358,0.00736261147362404
0.033457176,0.000306681796380577,0.00022474243928401275,0.00772102429681077,0.007414026185290672
0.033782454,0.00029177733844169146,0.00020866163602255053,0.00779475325537102,0.007465888085018801
0.034107834,0.00027802090394221576,0.00019390005605423417,0.007869394566984555,0.007518172905448254
0.034433317,0.00026490959762913603,0.0001803374862961856,0.007943370320745654,0.007570856974512898
0.034758902,0.00025258491969129424,0.00016786555192153317,0.008017393137494104,0.007623917213853199
0.035084589,0.00024083497761336067,0.00015638630524238798,0.008090797651108561,0.007677331119766802
0.035410379,0.00022969220409813968,0.00014581119763549172,0.008163862579477944,0.007731076764795996
0.035736272,0.00021902590282507942,0.00013606025680542075,0.008236151199993073,0.0077851327786782895
0.036062267,0.00020907998268589767,0.00012706121357902532,0.008308950836789755,0.007839478345171517
0.036388364,0.0001998517539828976,0.00011874862292087976,0.008382524752766324,0.007894093186179325
0.036714565,0.00019086024562430792,0.00011106314901321314,0.00845463248842402,0.007948957550639034
0.037040868,0.0001822340498191467,0.00010395122439173994,0.008525974905370836,0.00800405220658436
0.037367273,0.0001741245024487133,9.736420443950084E-05,0.008597512991454524,0.008059358428445827
0.037693782,0.00016643697013067396,9.125789705813734E-05,0.008668892670531952,0.008114857979588793
0.038020393,0.00015908027118886493,8.559234290911552E-05,0.008739701177094612,0.008170533105963662
0.038347107,0.00015192975881726638,8.033114473959339E-05,0.008809223333780078,0.008226366524993723
0.038673924,0.0001449753138127362,7.544125852910174E-05,0.00887739466111309,0.008282341404938281
0.039000843,0.0001383062897292428,7.089266021413737E-05,0.008944853007768887,0.008338441363305223
0.039327866,0.000131999429251247,6.665794020657642E-05,0.009012261276074969,0.008394650446214137
0.039654991,0.00012588435546608326,6.271224124461535E-05,0.00907846075315913,0.00845095312045908
0.03998222,0.00012007535747631652,5.903280546866335E-05,0.009144402589586324,0.008507334260808954
0.040309551,0.00011481651973678484,5.559896855327542E-05,0.00921232084757028,0.008563779137307914
0.040636986,0.00010995464007649429,5.2391777631218174E-05,0.009281285337120299,0.008620273405750648
0.040964523,0.00010525123137731748,4.939400170607628E-05,0.00934937217403657,0.008676803093395335
0.041292164,0.00010061202008945062,4.6589807764936445E-05,0.00941570429374606,0.008733354586264026
0.041619908,9.602158874389455E-05,4.396476612085567E-05,0.00948004556964318,0.008789914624380302
0.041947755,9.172751973336004E-05,4.150564451071352E-05,0.00954490885159655,0.00884647028589476
0.042275705,8.763160696608624E-05,3.92003165226727E-05,0.009609444415048091,0.008903008975972857
0.042603758,8.381271657940877E-05,3.70376605793779E-05,0.00967467749022505,0.00895951841885766
0.042931915,8.015721896129691E-05,3.500745493969885E-05,0.009739488265216163,0.00901598664517024
0.043260175,7.667806487974502E-05,3.310033774850909E-05,0.00980413221805075,0.009072401983972413
0.043588538,7.341160170329468E-05,3.130768852668574E-05,0.00986921044976651,0.009128753051654587
0.043917004,7.0304516450312E-05,2.962157618537274E-05,0.009934194814620725,0.009185028742411058
0.044245574,6.735096342995757E-05,2.8034687411036506E-05,0.009999128212742462,0.009241218220302758
0.044574248,6.444049941164074E-05,2.6540294933948557E-05,0.010062502101534284,0.009297310908145095
0.044903024,6.158276634620483E-05,2.5132214252194205E-05,0.010124396496889303,0.009353296481158152
0.045231905,5.8921766299623806E-05,2.3804689115011783E-05,0.01018708424674071,0.009409164854267084
0.045560888,5.6308842739464656E-05,2.2552458771074837E-05,0.010248306869876152,0.009464906178927207
0.045889976,5.3714472830430064E-05,2.1370607687662567E-05,0.010307489065513258,0.009520510830424406
0.046219167,5.118719220356209E-05,2.0254631009038515E-05,0.010365391463420935,0.009575969404700214
0.046548461,4.8778657190980156E-05,1.920034133930118E-05,0.010422988281220602,0.009631272704064784
0.046877859,4.6467631672307005E-05,1.820385243628416E-05,0.010479968565269667,0.0096864117387843
0.047207361,4.4223499738421414E-05,1.7261568486257058E-05,0.01053575783374255,0.009741377708031606
0.047536967,4.2049426815174936E-05,1.63701531717951E-05,0.010590417757103938,0.00979616200623599
0.047866676,3.987915022747819E-05,1.552651425165787E-05,0.010642409551598156,0.009850756205621222
0.048196489,3.793653943621601E-05,1.4727766267264E-05,0.010696978040751948,0.009905152054618116
0.048526406,3.6198560570181814E-05,1.397123192597554E-05,0.010754090981049649,0.009959341469927262
0.048856427,3.4537177994084246E-05,1.3254419609195274E-05,0.010810846999659403,0.01001331653175669
0.049186551,3.2965933730921216E-05,1.2575013497008035E-05,0.010867718138520574,0.010067069477472053
0.04951678,3.1462696295656134E-05,1.1930841012353759E-05,0.010924218978238469,0.010120592690484471
0.049847112,3.008266222406326E-05,1.1319894128474932E-05,0.010982117310063455,0.010173878705012901
0.050177549,2.876638093779907E-05,1.0740281250168597E-05,0.011039849794053128,0.010226920193384509
0.050508089,2.7550008070389648E-05,1.0190251845075214E-05,0.011098717255112531,0.01027970995809743
0.050838733,2.638376592012338E-05,9.66815775438927E-06,0.011157273602737236,0.010332240934995662
